entry	hap_id	prototype	family	contig	start0	end0	strand	query_length	query_coverage	identity	mapq	eligible
HG02698_2	HG02698#2	CYP21A2	CYP21	HG02698#2#CM086846.1:28436213-33571880	3619728	3622958	+	3230	1.0	0.9975232198142415	49	1
HG02698_2	HG02698#2	CYP21A2	CYP21	HG02698#2#CM086846.1:28436213-33571880	3586992	3590222	+	3230	1.0	0.9953560371517027	0	1
HG02698_2	HG02698#2	TNXA	TNX	HG02698#2#CM086846.1:28436213-33571880	3589732	3594336	-	4604	1.0	0.9971763683753258	60	1
HG02698_2	HG02698#2	TNXA	TNX	HG02698#2#CM086846.1:28436213-33571880	3622468	3627191	-	4604	1.0	0.9695173581710415	0	1
HG02698_2	HG02698#2	TNXB	TNX	HG02698#2#CM086846.1:28436213-33571880	3622466	3690651	-	68186	1.0	0.9988855651357851	60	1
HG02698_2	HG02698#2	WHR1B	WHR1	HG02698#2#CM086846.1:28436213-33571880	3594582	3595100	+	518	1.0	0.9961389961389961	60	1
HG02698_2	HG02698#2	WHR1B	WHR1	HG02698#2#CM086846.1:28436213-33571880	3561848	3562363	+	518	1.0	0.9884169884169884	0	1
HG02717_1	HG02717#1	WHR1	WHR1	HG02717#1#JAHAOS020000006.1:28453373-33608309	3557008	3567270	+	10272	1.0	0.9980529595015576	60	1
HG02717_1	HG02717#1	CYP21A1P	CYP21	HG02717#1#JAHAOS020000006.1:28453373-33608309	3591460	3594734	+	3274	1.0	0.9966401954795358	60	1
HG02717_1	HG02717#1	CYP21A1P	CYP21	HG02717#1#JAHAOS020000006.1:28453373-33608309	3617828	3621103	+	3274	1.0	0.977155041120926	0	1
HG02717_1	HG02717#1	CYP21A2	CYP21	HG02717#1#JAHAOS020000006.1:28453373-33608309	3617873	3621103	+	3230	1.0	0.9981424148606811	60	1
HG02717_1	HG02717#1	CYP21A2	CYP21	HG02717#1#JAHAOS020000006.1:28453373-33608309	3591510	3594734	+	3230	0.9984520123839009	0.9783482833281781	0	1
HG02717_1	HG02717#1	TNXA	TNX	HG02717#1#JAHAOS020000006.1:28453373-33608309	3594244	3598848	-	4604	1.0	0.9958731537793223	13	1
HG02717_1	HG02717#1	TNXA	TNX	HG02717#1#JAHAOS020000006.1:28453373-33608309	3620613	3625336	-	4604	1.0	0.9701524132091448	0	1
HG02717_1	HG02717#1	TNXB	TNX	HG02717#1#JAHAOS020000006.1:28453373-33608309	3620611	3688787	-	68186	1.0	0.9992668084170394	60	1
HG02717_1	HG02717#1	WHR1B	WHR1	HG02717#1#JAHAOS020000006.1:28453373-33608309	3599094	3599612	+	518	1.0	0.9980694980694981	60	1
HG02717_1	HG02717#1	WHR1B	WHR1	HG02717#1#JAHAOS020000006.1:28453373-33608309	3566358	3566873	+	518	1.0	0.9884169884169884	0	1
HG02717_2	HG02717#2	WHR1	WHR1	HG02717#2#JAHAOR020000010.1:28390930-33657668	3551744	3562018	+	10272	1.0	0.9991240023359937	60	1
HG02717_2	HG02717#2	CYP21A1P	CYP21	HG02717#2#JAHAOR020000010.1:28390930-33657668	3586205	3589479	+	3274	1.0	0.9957238851557727	60	1
HG02717_2	HG02717#2	CYP21A1P	CYP21	HG02717#2#JAHAOR020000010.1:28390930-33657668	3638939	3642214	+	3274	1.0	0.9777642400243679	0	1
HG02717_2	HG02717#2	CYP21A1P	CYP21	HG02717#2#JAHAOR020000010.1:28390930-33657668	3612573	3615848	+	3274	1.0	0.976850441669205	0	1
HG02717_2	HG02717#2	CYP21A2	CYP21	HG02717#2#JAHAOR020000010.1:28390930-33657668	3612618	3615848	+	3230	1.0	0.9981424148606811	24	1
HG02717_2	HG02717#2	CYP21A2	CYP21	HG02717#2#JAHAOR020000010.1:28390930-33657668	3638984	3642214	+	3230	1.0	0.9969040247678018	0	1
HG02717_2	HG02717#2	CYP21A2	CYP21	HG02717#2#JAHAOR020000010.1:28390930-33657668	3586255	3589479	+	3230	0.9984520123839009	0.9777296628518404	0	1
HG02717_2	HG02717#2	TNXA	TNX	HG02717#2#JAHAOR020000010.1:28390930-33657668	3588989	3593593	-	4604	1.0	0.9976107732406603	36	1
HG02717_2	HG02717#2	TNXA	TNX	HG02717#2#JAHAOR020000010.1:28390930-33657668	3615358	3619961	-	4604	1.0	0.9960903562119896	0	1
HG02717_2	HG02717#2	TNXA	TNX	HG02717#2#JAHAOR020000010.1:28390930-33657668	3641724	3646447	-	4604	1.0	0.9690939881456393	0	1
HG02717_2	HG02717#2	TNXB	TNX	HG02717#2#JAHAOR020000010.1:28390930-33657668	3641722	3709902	-	68186	1.0	0.9988415742858818	60	1
HG02717_2	HG02717#2	WHR1B	WHR1	HG02717#2#JAHAOR020000010.1:28390930-33657668	3561103	3561621	+	518	1.0	1.0	29	1
HG02717_2	HG02717#2	WHR1B	WHR1	HG02717#2#JAHAOR020000010.1:28390930-33657668	3593839	3594357	+	518	1.0	0.9980694980694981	0	1
HG02717_2	HG02717#2	WHR1B	WHR1	HG02717#2#JAHAOR020000010.1:28390930-33657668	3620207	3620725	+	518	1.0	0.9961389961389961	0	1
HG02723_1	HG02723#1	WHR1	WHR1	HG02723#1#CM092031.1:28492941-33618283	3552326	3562594	+	10272	1.0	0.999123831775701	60	1
HG02723_1	HG02723#1	CYP21A1P	CYP21	HG02723#1#CM092031.1:28492941-33618283	3586783	3590056	+	3274	1.0	0.996334758704948	60	1
HG02723_1	HG02723#1	CYP21A1P	CYP21	HG02723#1#CM092031.1:28492941-33618283	3613149	3616424	+	3274	1.0	0.977155041120926	0	1
HG02723_1	HG02723#1	CYP21A2	CYP21	HG02723#1#CM092031.1:28492941-33618283	3613194	3616424	+	3230	1.0	0.9975232198142415	60	1
HG02723_1	HG02723#1	CYP21A2	CYP21	HG02723#1#CM092031.1:28492941-33618283	3586833	3590056	+	3230	0.9984520123839009	0.979269801980198	0	1
HG02723_1	HG02723#1	TNXA	TNX	HG02723#1#CM092031.1:28492941-33618283	3589566	3594170	-	4604	1.0	0.9978279756733276	60	1
HG02723_1	HG02723#1	TNXA	TNX	HG02723#1#CM092031.1:28492941-33618283	3615934	3620657	-	4604	1.0	0.9699407281964437	0	1
HG02723_1	HG02723#1	TNXB	TNX	HG02723#1#CM092031.1:28492941-33618283	3615932	3684123	-	68186	1.0	0.9989883736273403	60	1
HG02723_1	HG02723#1	WHR1B	WHR1	HG02723#1#CM092031.1:28492941-33618283	3594416	3594934	+	518	1.0	0.9980694980694981	34	1
HG02723_1	HG02723#1	WHR1B	WHR1	HG02723#1#CM092031.1:28492941-33618283	3561679	3562197	+	518	1.0	0.9961389961389961	0	1
HG02723_2	HG02723#2	WHR1	WHR1	HG02723#2#JAHEOT020000028.1:24121290-29433497	3617809	3628071	+	10272	1.0	0.9980529595015576	60	1
HG02723_2	HG02723#2	CYP21A1P	CYP21	HG02723#2#JAHEOT020000028.1:24121290-29433497	3652261	3655535	+	3274	1.0	0.9969456322541234	60	1
HG02723_2	HG02723#2	CYP21A1P	CYP21	HG02723#2#JAHEOT020000028.1:24121290-29433497	3678629	3681904	+	3274	1.0	0.976850441669205	0	1
HG02723_2	HG02723#2	CYP21A2	CYP21	HG02723#2#JAHEOT020000028.1:24121290-29433497	3678674	3681904	+	3230	1.0	0.9981424148606811	60	1
HG02723_2	HG02723#2	CYP21A2	CYP21	HG02723#2#JAHEOT020000028.1:24121290-29433497	3652311	3655535	+	3230	0.9984520123839009	0.9786575935663471	0	1
HG02723_2	HG02723#2	TNXA	TNX	HG02723#2#JAHEOT020000028.1:24121290-29433497	3655045	3659649	-	4604	1.0	0.9960903562119896	27	1
HG02723_2	HG02723#2	TNXA	TNX	HG02723#2#JAHEOT020000028.1:24121290-29433497	3681414	3686137	-	4604	1.0	0.9699407281964437	0	1
HG02723_2	HG02723#2	TNXB	TNX	HG02723#2#JAHEOT020000028.1:24121290-29433497	3681412	3749593	-	68186	1.0	0.9993108100181829	60	1
HG02723_2	HG02723#2	WHR1B	WHR1	HG02723#2#JAHEOT020000028.1:24121290-29433497	3659895	3660413	+	518	1.0	0.9961389961389961	60	1
HG02723_2	HG02723#2	WHR1B	WHR1	HG02723#2#JAHEOT020000028.1:24121290-29433497	3627159	3627674	+	518	1.0	0.9884169884169884	0	1
HG02735_1	HG02735#1	WHR1	WHR1	HG02735#1#JBHIII010000062.1:28453541-33709307	3558223	3568491	+	10272	1.0	0.9992211838006231	60	1
HG02735_1	HG02735#1	CYP21A1P	CYP21	HG02735#1#JBHIII010000062.1:28453541-33709307	3592682	3595956	+	3274	1.0	0.9972510690287111	60	1
HG02735_1	HG02735#1	CYP21A1P	CYP21	HG02735#1#JBHIII010000062.1:28453541-33709307	3619049	3622324	+	3274	1.0	0.9808102345415778	0	1
HG02735_1	HG02735#1	CYP21A2	CYP21	HG02735#1#JBHIII010000062.1:28453541-33709307	3619094	3622324	+	3230	1.0	0.9950464396284829	60	1
HG02735_1	HG02735#1	CYP21A2	CYP21	HG02735#1#JBHIII010000062.1:28453541-33709307	3592732	3595956	+	3230	0.9984520123839009	0.9777296628518404	0	1
HG02735_1	HG02735#1	TNXA	TNX	HG02735#1#JBHIII010000062.1:28453541-33709307	3595466	3600070	-	4604	1.0	0.9969591659426585	25	1
HG02735_1	HG02735#1	TNXA	TNX	HG02735#1#JBHIII010000062.1:28453541-33709307	3621834	3626558	-	4604	1.0	0.9709991532599492	0	1
HG02735_1	HG02735#1	TNXB	TNX	HG02735#1#JBHIII010000062.1:28453541-33709307	3621832	3690008	-	68186	1.0	0.9982116419179408	60	1
HG02735_1	HG02735#1	WHR1B	WHR1	HG02735#1#JBHIII010000062.1:28453541-33709307	3600316	3600834	+	518	1.0	0.9980694980694981	60	1
HG02735_1	HG02735#1	WHR1B	WHR1	HG02735#1#JBHIII010000062.1:28453541-33709307	3567576	3568094	+	518	1.0	0.9942084942084942	0	1
HG02735_2	HG02735#2	WHR1	WHR1	HG02735#2#JBHIIJ010000060.1:28392355-33560534	3623287	3633560	+	10272	1.0	0.9995132872578604	60	1
HG02735_2	HG02735#2	CYP21A1P	CYP21	HG02735#2#JBHIIJ010000060.1:28392355-33560534	3657747	3661022	+	3274	1.0	0.977459640572647	60	1
HG02735_2	HG02735#2	CYP21A2	CYP21	HG02735#2#JBHIIJ010000060.1:28392355-33560534	3657792	3661022	+	3230	1.0	0.9981424148606811	60	1
HG02735_2	HG02735#2	TNXA	TNX	HG02735#2#JBHIIJ010000060.1:28392355-33560534	3660532	3665255	-	4604	1.0	0.9699407281964437	60	1
HG02735_2	HG02735#2	TNXB	TNX	HG02735#2#JBHIIJ010000060.1:28392355-33560534	3660530	3728685	-	68186	1.0	0.9991934182932731	60	1
HG02735_2	HG02735#2	WHR1B	WHR1	HG02735#2#JBHIIJ010000060.1:28392355-33560534	3632645	3633163	+	518	1.0	0.9961389961389961	60	1
HG02738_1	HG02738#1	WHR1	WHR1	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3550050	3560317	+	10272	1.0	0.9988317757009346	60	1
HG02738_1	HG02738#1	CYP21A1P	CYP21	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3610991	3614265	+	3274	1.0	0.9771480804387569	0	1
HG02738_1	HG02738#1	CYP21A1P	CYP21	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3584503	3587777	+	3274	1.0	0.9771480804387569	0	1
HG02738_1	HG02738#1	CYP21A2	CYP21	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3584548	3587777	+	3230	1.0	0.9981424148606811	0	1
HG02738_1	HG02738#1	CYP21A2	CYP21	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3611036	3614265	+	3230	1.0	0.9981424148606811	0	1
HG02738_1	HG02738#1	TNXA	TNX	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3587287	3592010	-	4604	1.0	0.970575783234547	16	1
HG02738_1	HG02738#1	TNXA	TNX	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3613775	3618498	-	4604	1.0	0.9699407281964437	0	1
HG02738_1	HG02738#1	TNXB	TNX	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3613773	3681947	-	68186	1.0	0.9988269278707275	60	1
HG02738_1	HG02738#1	WHR1B	WHR1	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3592256	3592774	+	518	1.0	0.9980694980694981	60	1
HG02738_1	HG02738#1	WHR1B	WHR1	HG02738#1#JBJXQJ010000012.1:28448720-33571060	3559402	3559920	+	518	1.0	0.9942084942084942	0	1
HG02738_2	HG02738#2	WHR1	WHR1	HG02738#2#JBJXQK010000005.1:28378589-33465078	3488678	3498952	+	10272	1.0	0.9991240023359937	60	1
HG02738_2	HG02738#2	CYP21A1P	CYP21	HG02738#2#JBJXQK010000005.1:28378589-33465078	3523139	3526413	+	3274	1.0	0.9960293219303604	60	1
HG02738_2	HG02738#2	CYP21A1P	CYP21	HG02738#2#JBJXQK010000005.1:28378589-33465078	3575873	3579148	+	3274	1.0	0.9777642400243679	0	1
HG02738_2	HG02738#2	CYP21A1P	CYP21	HG02738#2#JBJXQK010000005.1:28378589-33465078	3549507	3552782	+	3274	1.0	0.977155041120926	0	1
HG02738_2	HG02738#2	CYP21A2	CYP21	HG02738#2#JBJXQK010000005.1:28378589-33465078	3549552	3552782	+	3230	1.0	0.9984520123839009	30	1
HG02738_2	HG02738#2	CYP21A2	CYP21	HG02738#2#JBJXQK010000005.1:28378589-33465078	3575918	3579148	+	3230	1.0	0.9969040247678018	0	1
HG02738_2	HG02738#2	CYP21A2	CYP21	HG02738#2#JBJXQK010000005.1:28378589-33465078	3523189	3526413	+	3230	0.9984520123839009	0.9780389730900093	0	1
HG02738_2	HG02738#2	TNXA	TNX	HG02738#2#JBJXQK010000005.1:28378589-33465078	3525923	3530527	-	4604	1.0	0.9980451781059948	45	1
HG02738_2	HG02738#2	TNXA	TNX	HG02738#2#JBJXQK010000005.1:28378589-33465078	3552292	3556895	-	4604	1.0	0.9960903562119896	0	1
HG02738_2	HG02738#2	TNXA	TNX	HG02738#2#JBJXQK010000005.1:28378589-33465078	3578658	3583381	-	4604	1.0	0.9688823031329382	0	1
HG02738_2	HG02738#2	TNXB	TNX	HG02738#2#JBJXQK010000005.1:28378589-33465078	3578656	3646836	-	68186	1.0	0.9988855651357851	60	1
HG02738_2	HG02738#2	WHR1B	WHR1	HG02738#2#JBJXQK010000005.1:28378589-33465078	3498037	3498555	+	518	1.0	1.0	29	1
HG02738_2	HG02738#2	WHR1B	WHR1	HG02738#2#JBJXQK010000005.1:28378589-33465078	3530773	3531291	+	518	1.0	0.9980694980694981	0	1
HG02738_2	HG02738#2	WHR1B	WHR1	HG02738#2#JBJXQK010000005.1:28378589-33465078	3557141	3557659	+	518	1.0	0.9961389961389961	0	1
HG02809_1	HG02809#1	WHR1	WHR1	HG02809#1#CM088345.1:28415797-33540379	3551557	3561825	+	10272	1.0	0.999123831775701	60	1
HG02809_1	HG02809#1	CYP21A1P	CYP21	HG02809#1#CM088345.1:28415797-33540379	3586014	3589287	+	3274	1.0	0.996334758704948	60	1
HG02809_1	HG02809#1	CYP21A1P	CYP21	HG02809#1#CM088345.1:28415797-33540379	3612380	3615655	+	3274	1.0	0.977155041120926	0	1
HG02809_1	HG02809#1	CYP21A2	CYP21	HG02809#1#CM088345.1:28415797-33540379	3612425	3615655	+	3230	1.0	0.9975232198142415	60	1
HG02809_1	HG02809#1	CYP21A2	CYP21	HG02809#1#CM088345.1:28415797-33540379	3586064	3589287	+	3230	0.9984520123839009	0.979269801980198	0	1
HG02809_1	HG02809#1	TNXA	TNX	HG02809#1#CM088345.1:28415797-33540379	3588797	3593401	-	4604	1.0	0.9978279756733276	60	1
HG02809_1	HG02809#1	TNXA	TNX	HG02809#1#CM088345.1:28415797-33540379	3615165	3619888	-	4604	1.0	0.9699407281964437	0	1
HG02809_1	HG02809#1	TNXB	TNX	HG02809#1#CM088345.1:28415797-33540379	3615163	3683349	-	68186	1.0	0.999032300631937	60	1
HG02809_1	HG02809#1	WHR1B	WHR1	HG02809#1#CM088345.1:28415797-33540379	3593647	3594165	+	518	1.0	0.9980694980694981	34	1
HG02809_1	HG02809#1	WHR1B	WHR1	HG02809#1#CM088345.1:28415797-33540379	3560910	3561428	+	518	1.0	0.9961389961389961	0	1
HG02809_2	HG02809#2	WHR1	WHR1	HG02809#2#CM088363.1:28447535-33684835	3552664	3562928	+	10272	1.0	0.9981504915798696	60	1
HG02809_2	HG02809#2	CYP21A1P	CYP21	HG02809#2#CM088363.1:28447535-33684835	3587117	3590391	+	3274	1.0	0.9969456322541234	60	1
HG02809_2	HG02809#2	CYP21A1P	CYP21	HG02809#2#CM088363.1:28447535-33684835	3613483	3616758	+	3274	1.0	0.977459640572647	0	1
HG02809_2	HG02809#2	CYP21A2	CYP21	HG02809#2#CM088363.1:28447535-33684835	3613528	3616758	+	3230	1.0	0.9975232198142415	60	1
HG02809_2	HG02809#2	CYP21A2	CYP21	HG02809#2#CM088363.1:28447535-33684835	3587167	3590391	+	3230	0.9984520123839009	0.9786575935663471	0	1
HG02809_2	HG02809#2	TNXA	TNX	HG02809#2#CM088363.1:28447535-33684835	3589901	3594505	-	4604	1.0	0.9963075586446568	49	1
HG02809_2	HG02809#2	TNXA	TNX	HG02809#2#CM088363.1:28447535-33684835	3616268	3620991	-	4604	1.0	0.9693056731583404	0	1
HG02809_2	HG02809#2	TNXB	TNX	HG02809#2#CM088363.1:28447535-33684835	3616266	3684449	-	68186	1.0	0.9988416082583067	60	1
HG02809_2	HG02809#2	WHR1B	WHR1	HG02809#2#CM088363.1:28447535-33684835	3594751	3595269	+	518	1.0	0.9961389961389961	60	1
HG02809_2	HG02809#2	WHR1B	WHR1	HG02809#2#CM088363.1:28447535-33684835	3562016	3562531	+	518	1.0	0.9884169884169884	0	1
HG02818_1	HG02818#1	WHR1	WHR1	HG02818#1#JAHEOS020000050.1:28390726-33610396	3621281	3631553	+	10272	1.0	0.9994158878504673	60	1
HG02818_1	HG02818#1	CYP21A1P	CYP21	HG02818#1#JAHEOS020000050.1:28390726-33610396	3655742	3659016	+	3274	1.0	0.9966401954795358	60	1
HG02818_1	HG02818#1	CYP21A1P	CYP21	HG02818#1#JAHEOS020000050.1:28390726-33610396	3682109	3685384	+	3274	1.0	0.976850441669205	0	1
HG02818_1	HG02818#1	CYP21A2	CYP21	HG02818#1#JAHEOS020000050.1:28390726-33610396	3682154	3685384	+	3230	1.0	0.9978328173374613	60	1
HG02818_1	HG02818#1	CYP21A2	CYP21	HG02818#1#JAHEOS020000050.1:28390726-33610396	3655792	3659016	+	3230	0.9984520123839009	0.9777296628518404	0	1
HG02818_1	HG02818#1	TNXA	TNX	HG02818#1#JAHEOS020000050.1:28390726-33610396	3658526	3663130	-	4604	1.0	0.9963075586446568	14	1
HG02818_1	HG02818#1	TNXA	TNX	HG02818#1#JAHEOS020000050.1:28390726-33610396	3684894	3689617	-	4604	1.0	0.970575783234547	0	1
HG02818_1	HG02818#1	TNXB	TNX	HG02818#1#JAHEOS020000050.1:28390726-33610396	3684892	3753086	-	68186	1.0	0.9993108807530461	60	1
HG02818_1	HG02818#1	WHR1B	WHR1	HG02818#1#JAHEOS020000050.1:28390726-33610396	3663376	3663894	+	518	1.0	0.9961389961389961	35	1
HG02818_1	HG02818#1	WHR1B	WHR1	HG02818#1#JAHEOS020000050.1:28390726-33610396	3630638	3631156	+	518	1.0	0.9942084942084942	0	1
HG02818_2	HG02818#2	WHR1	WHR1	HG02818#2#JAHEOR020000002.1:28395424-33521433	3552226	3562490	+	10272	1.0	0.9980531490314416	60	1
HG02818_2	HG02818#2	CYP21A1P	CYP21	HG02818#2#JAHEOR020000002.1:28395424-33521433	3586679	3589953	+	3274	1.0	0.9966401954795358	60	1
HG02818_2	HG02818#2	CYP21A1P	CYP21	HG02818#2#JAHEOR020000002.1:28395424-33521433	3613045	3616320	+	3274	1.0	0.977155041120926	0	1
HG02818_2	HG02818#2	CYP21A2	CYP21	HG02818#2#JAHEOR020000002.1:28395424-33521433	3613090	3616320	+	3230	1.0	0.9972136222910216	60	1
HG02818_2	HG02818#2	CYP21A2	CYP21	HG02818#2#JAHEOR020000002.1:28395424-33521433	3586729	3589953	+	3230	0.9984520123839009	0.9789669038045159	0	1
HG02818_2	HG02818#2	TNXA	TNX	HG02818#2#JAHEOR020000002.1:28395424-33521433	3589463	3594067	-	4604	1.0	0.9960903562119896	45	1
HG02818_2	HG02818#2	TNXA	TNX	HG02818#2#JAHEOR020000002.1:28395424-33521433	3615830	3620553	-	4604	1.0	0.9693056731583404	0	1
HG02818_2	HG02818#2	TNXB	TNX	HG02818#2#JAHEOR020000002.1:28395424-33521433	3615828	3684018	-	68186	1.0	0.9989589290165545	60	1
HG02818_2	HG02818#2	WHR1B	WHR1	HG02818#2#JAHEOR020000002.1:28395424-33521433	3594313	3594831	+	518	1.0	0.9961389961389961	60	1
HG02818_2	HG02818#2	WHR1B	WHR1	HG02818#2#JAHEOR020000002.1:28395424-33521433	3561578	3562093	+	518	1.0	0.9884169884169884	0	1
HG02841_1	HG02841#1	WHR1	WHR1	HG02841#1#JBJKOG010000054.1:28472700-33602015	3550668	3560939	+	10272	1.0	0.9996105919003115	60	1
HG02841_1	HG02841#1	CYP21A1P	CYP21	HG02841#1#JBJKOG010000054.1:28472700-33602015	3585130	3588404	+	3274	1.0	0.9975565058032987	60	1
HG02841_1	HG02841#1	CYP21A1P	CYP21	HG02841#1#JBJKOG010000054.1:28472700-33602015	3611497	3614772	+	3274	1.0	0.9786780383795309	0	1
HG02841_1	HG02841#1	CYP21A2	CYP21	HG02841#1#JBJKOG010000054.1:28472700-33602015	3611542	3614772	+	3230	1.0	0.9959752321981424	60	1
HG02841_1	HG02841#1	CYP21A2	CYP21	HG02841#1#JBJKOG010000054.1:28472700-33602015	3585180	3588404	+	3230	0.9984520123839009	0.9774203526136716	0	1
HG02841_1	HG02841#1	TNXA	TNX	HG02841#1#JBJKOG010000054.1:28472700-33602015	3587914	3592518	-	4604	1.0	0.9967419635099913	14	1
HG02841_1	HG02841#1	TNXA	TNX	HG02841#1#JBJKOG010000054.1:28472700-33602015	3614282	3619006	-	4604	1.0	0.9712108382726503	0	1
HG02841_1	HG02841#1	TNXB	TNX	HG02841#1#JBJKOG010000054.1:28472700-33602015	3614280	3682459	-	68186	1.0	0.9986949955277936	60	1
HG02841_1	HG02841#1	WHR1B	WHR1	HG02841#1#JBJKOG010000054.1:28472700-33602015	3592764	3593282	+	518	1.0	0.9980694980694981	60	1
HG02841_1	HG02841#1	WHR1B	WHR1	HG02841#1#JBJKOG010000054.1:28472700-33602015	3560024	3560542	+	518	1.0	0.9942084942084942	0	1
HG02841_2	HG02841#2	WHR1	WHR1	HG02841#2#JBJKOH010000051.1:28480911-33779808	3612858	3623122	+	10272	1.0	0.9981504915798696	60	1
HG02841_2	HG02841#2	CYP21A1P	CYP21	HG02841#2#JBJKOH010000051.1:28480911-33779808	3647311	3650585	+	3274	1.0	0.9969456322541234	60	1
HG02841_2	HG02841#2	CYP21A1P	CYP21	HG02841#2#JBJKOH010000051.1:28480911-33779808	3673677	3676952	+	3274	1.0	0.977459640572647	0	1
HG02841_2	HG02841#2	CYP21A2	CYP21	HG02841#2#JBJKOH010000051.1:28480911-33779808	3673722	3676952	+	3230	1.0	0.9975232198142415	60	1
HG02841_2	HG02841#2	CYP21A2	CYP21	HG02841#2#JBJKOH010000051.1:28480911-33779808	3647361	3650585	+	3230	0.9984520123839009	0.9786575935663471	0	1
HG02841_2	HG02841#2	TNXA	TNX	HG02841#2#JBJKOH010000051.1:28480911-33779808	3650095	3654699	-	4604	1.0	0.996524761077324	49	1
HG02841_2	HG02841#2	TNXA	TNX	HG02841#2#JBJKOH010000051.1:28480911-33779808	3676462	3681185	-	4604	1.0	0.9695173581710415	0	1
HG02841_2	HG02841#2	TNXB	TNX	HG02841#2#JBJKOH010000051.1:28480911-33779808	3676460	3744650	-	68186	1.0	0.9988856141585654	60	1
HG02841_2	HG02841#2	WHR1B	WHR1	HG02841#2#JBJKOH010000051.1:28480911-33779808	3654945	3655463	+	518	1.0	0.9961389961389961	60	1
HG02841_2	HG02841#2	WHR1B	WHR1	HG02841#2#JBJKOH010000051.1:28480911-33779808	3622210	3622725	+	518	1.0	0.9884169884169884	0	1
HG02886_1	HG02886#1	WHR1	WHR1	HG02886#1#CM088086.1:28449049-33579727	3553941	3564205	+	10272	1.0	0.9981504915798696	60	1
HG02886_1	HG02886#1	CYP21A1P	CYP21	HG02886#1#CM088086.1:28449049-33579727	3588394	3591668	+	3274	1.0	0.9969456322541234	60	1
HG02886_1	HG02886#1	CYP21A1P	CYP21	HG02886#1#CM088086.1:28449049-33579727	3614760	3618035	+	3274	1.0	0.977459640572647	0	1
HG02886_1	HG02886#1	CYP21A2	CYP21	HG02886#1#CM088086.1:28449049-33579727	3614805	3618035	+	3230	1.0	0.9975232198142415	60	1
HG02886_1	HG02886#1	CYP21A2	CYP21	HG02886#1#CM088086.1:28449049-33579727	3588444	3591668	+	3230	0.9984520123839009	0.9786575935663471	0	1
HG02886_1	HG02886#1	TNXA	TNX	HG02886#1#CM088086.1:28449049-33579727	3591178	3595782	-	4604	1.0	0.9963075586446568	40	1
HG02886_1	HG02886#1	TNXA	TNX	HG02886#1#CM088086.1:28449049-33579727	3617545	3622268	-	4604	1.0	0.9697290431837426	0	1
HG02886_1	HG02886#1	TNXB	TNX	HG02886#1#CM088086.1:28449049-33579727	3617543	3685730	-	68186	1.0	0.9988709346315141	60	1
HG02886_1	HG02886#1	WHR1B	WHR1	HG02886#1#CM088086.1:28449049-33579727	3596028	3596546	+	518	1.0	0.9961389961389961	60	1
HG02886_1	HG02886#1	WHR1B	WHR1	HG02886#1#CM088086.1:28449049-33579727	3563293	3563808	+	518	1.0	0.9884169884169884	0	1
HG02886_2	HG02886#2	WHR1	WHR1	HG02886#2#CM088127.1:28408235-33704386	3629229	3639492	+	10272	1.0	0.9982476635514018	60	1
HG02886_2	HG02886#2	CYP21A1P	CYP21	HG02886#2#CM088127.1:28408235-33704386	3663679	3666954	+	3274	1.0	0.9777642400243679	60	1
HG02886_2	HG02886#2	CYP21A2	CYP21	HG02886#2#CM088127.1:28408235-33704386	3663724	3666954	+	3230	1.0	0.9990712074303405	60	1
HG02886_2	HG02886#2	TNXA	TNX	HG02886#2#CM088127.1:28408235-33704386	3666464	3671187	-	4604	1.0	0.9701524132091448	60	1
HG02886_2	HG02886#2	TNXB	TNX	HG02886#2#CM088127.1:28408235-33704386	3666462	3734662	-	68186	1.0	0.9993695569304754	60	1
HG02886_2	HG02886#2	WHR1B	WHR1	HG02886#2#CM088127.1:28408235-33704386	3638580	3639095	+	518	1.0	0.9884169884169884	60	1
HG02922_1	HG02922#1	WHR1	WHR1	HG02922#1#JBHDVO010000050.1:28463778-33607859	3550836	3561098	+	10272	1.0	0.9980529595015576	60	1
HG02922_1	HG02922#1	CYP21A1P	CYP21	HG02922#1#JBHDVO010000050.1:28463778-33607859	3585288	3588562	+	3274	1.0	0.9966401954795358	60	1
HG02922_1	HG02922#1	CYP21A1P	CYP21	HG02922#1#JBHDVO010000050.1:28463778-33607859	3611656	3614931	+	3274	1.0	0.976850441669205	0	1
HG02922_1	HG02922#1	CYP21A2	CYP21	HG02922#1#JBHDVO010000050.1:28463778-33607859	3611701	3614931	+	3230	1.0	0.9978328173374613	60	1
HG02922_1	HG02922#1	CYP21A2	CYP21	HG02922#1#JBHDVO010000050.1:28463778-33607859	3585338	3588562	+	3230	0.9984520123839009	0.9789669038045159	0	1
HG02922_1	HG02922#1	TNXA	TNX	HG02922#1#JBHDVO010000050.1:28463778-33607859	3588072	3592676	-	4604	1.0	0.9963075586446568	33	1
